Year,Region,"Average age, both sexes","Average age, men","Average age, women",Citizens of foreign countries,Demographic dependency ratio,Economic dependency ratio,Finnish speakers,Foreign-language speakers,"Land area, km²",Persons born abroad,Persons with foreign background,Population 31 Dec,Sami speakers,"Share of persons aged 15 to 64, %","Share of persons aged 65 or over, %","Share of persons aged under 15, %",Swedish speakers
1996,Lapland,37.578151750681776,36.469922075591164,38.71219220357066,1716.0,51.785714285714285,227.1047619047619,197474.0,1231.0,93056.61,4780.0,1934.0,200579.0,1577.0,66.63559445405551,13.285659515702042,20.045382118766174,297.0
1996,North Karelia,39.355051335835725,37.65363104438065,41.04614098034886,1508.0,57.87692307692308,223.10000000000002,179598.0,1417.0,18828.91,2147.0,1739.0,181160.0,3.0,65.05017498344004,16.03873702804151,18.861018988739236,142.0
1996,North Ostrobothnia,35.72275174895827,34.3840807934072,37.047382160352576,2341.0,61.81333333333334,213.26333333333332,363729.0,2027.0,36848.33,5873.0,2620.0,366218.0,30.0,65.23175758701102,12.242677039359073,22.53429869640487,432.0
1996,North Savo,39.067093930222406,37.344197120958874,40.762201291954646,1762.0,58.968421052631584,218.22105263157894,263632.0,1740.0,17385.11,2769.0,2043.0,265644.0,4.0,65.5504490972881,15.714529972444325,18.736767252413006,268.0
1996,Ostrobothnia,38.969519618809834,37.175299272599176,40.711376993863134,2688.0,61.56153846153847,159.1846153846154,74008.0,1792.0,6546.07,4692.0,2618.0,161809.0,5.0,64.16303666668728,16.50105927358799,19.355960422473412,86004.0
1996,Pirkanmaa,39.34571022310496,37.33021227133716,41.24926049225282,4522.0,57.04782608695652,178.84782608695653,437087.0,4403.0,13007.39,7242.0,5273.0,443065.0,13.0,66.42361775360274,15.674088452032997,17.904915757281664,1562.0
1996,Päijät-Häme,39.50796858720313,37.493531943484236,41.338165184961596,2402.0,56.35,178.24,202592.0,2240.0,5720.72,3634.0,2744.0,205394.0,9.0,66.74042474463714,15.211422436877415,18.058249510696516,553.0
1996,Satakunta,39.857330807327656,37.97234989939384,41.63202216275934,1412.0,55.9125,180.45,236057.0,1219.0,7790.22,2669.0,1708.0,238057.0,1.0,65.95319188261635,16.179194478633267,17.861515939459874,780.0
1996,South Karelia,40.580874040083096,38.61859180822651,42.482962153398525,1446.0,56.96666666666667,189.61111111111111,136516.0,1452.0,5388.5199999999995,2109.0,1750.0,138163.0,2.0,66.10508891671431,16.864951542742986,17.08129383409451,193.0
1996,South Ostrobothnia,39.07401661563663,37.202973555395204,40.902904811123896,844.0,61.90555555555555,197.2611111111111,203973.0,615.0,13811.7,2236.0,1017.0,205108.0,3.0,63.41399847885016,16.883870936287224,19.69238645006533,517.0
1996,South Savo,40.62547726031478,38.74506727570627,42.41553919864952,1375.0,60.054545454545455,210.34545454545457,159662.0,1276.0,12422.029999999999,1902.0,1572.0,161128.0,2.0,65.10166203266968,17.435203068368008,17.466134377637655,188.0
1996,Southwest Finland,39.50021349010608,37.57030384625056,41.26912005046961,6568.0,57.06666666666666,153.15925925925927,404819.0,6266.0,10624.3,9644.0,7669.0,437491.0,3.0,66.28958995727912,16.040042880882122,17.701252597196287,26403.0
1996,Uusimaa,37.01468527914873,35.30627270417395,38.570707207588725,37203.0,50.84,142.304,1142544.0,38464.0,7968.16,47875.0,43245.0,1298770.0,43.0,69.65652124702602,11.323703427088708,18.980514332791795,117719.0
1996,Åland,39.47309656728827,37.998958704517555,40.88745298333135,941.0,64.2125,128.11875,1207.0,288.0,1526.5,1715.0,1093.0,25257.0,2.0,64.97986696757336,16.23010254582888,18.783430336144434,23760.0
1997,Central Finland,38.7511318669975,37.112952335801864,40.35782366502395,2534.0,59.75909090909091,204.5818181818182,258887.0,2340.0,16345.16,4316.0,2794.0,261559.0,7.0,66.01289575201007,15.113623694845138,18.8740112173544,325.0
1997,Central Ostrobothnia,37.36642616015415,35.961504469654166,38.77526984540936,475.0,61.15,187.35,61691.0,378.0,5057.55,1167.0,520.0,69021.0,1.0,64.8050144159024,14.147237797192158,21.038692571825965,6951.0
1997,Kainuu,39.03281137508999,37.7213912886969,40.35231843952484,437.0,57.1,231.4375,88429.0,408.0,20247.61,862.0,546.0,88896.0,5.0,65.84531699964003,15.33897813174946,18.860670896328294,54.0
1997,Kanta-Häme,40.02243767648734,38.042929598972286,41.88681541090495,1631.0,56.24545454545455,153.77272727272728,162964.0,1545.0,5203.78,2412.0,1903.0,165026.0,2.0,64.80516342879304,16.898127567777202,18.335436234290356,515.0
1997,Kymenlaakso,40.75951667741688,38.901668288309956,42.5501842113894,1842.0,56.616666666666674,165.75,179392.0,1883.0,4518.42,2635.0,2212.0,182942.0,3.0,65.99250964786653,17.074104907566333,16.945517158443657,1664.0
1997,Lapland,37.98389005832676,36.870235266338774,39.089489628286216,1689.0,51.77142857142857,210.87142857142857,195959.0,1223.0,93002.81,4718.0,1922.0,199051.0,1571.0,66.69717559821355,13.638155548075616,19.67469542981447,298.0
1997,North Karelia,39.716882712791076,37.98021969473877,41.36119615284175,1532.0,58.11538461538461,213.46923076923076,178382.0,1451.0,18828.91,2159.0,1771.0,179977.0,3.0,65.02449535218389,16.332524711490912,18.64491407235369,141.0
1997,North Ostrobothnia,35.93906511578529,34.64359254248546,37.29428681868789,2431.0,61.35666666666667,200.56666666666666,364709.0,2166.0,36838.99,5990.0,2756.0,367361.0,39.0,65.4184951587131,12.404865513758947,22.22468498289149,447.0
1997,North Savo,39.39594939866504,37.667886974729576,41.02919668301976,1879.0,59.36842105263158,210.63684210526316,262432.0,1876.0,17385.11,2866.0,2164.0,264578.0,6.0,65.49162213033586,15.988598069378405,18.51081269039754,264.0
1997,Ostrobothnia,39.18199358502926,37.3867529000241,40.93171578836777,2812.0,61.33846153846154,151.32307692307694,74069.0,1995.0,6545.98,4879.0,2803.0,161809.0,6.0,64.28750316731455,16.594596097868475,19.1459288420298,85739.0
1997,Pirkanmaa,39.510392650650004,37.5176540167349,41.34734185340803,5092.0,57.0,168.61304347826086,438986.0,4993.0,13007.46,7840.0,5859.0,445536.0,11.0,66.50997562486532,15.743517246642247,17.749189739998567,1546.0
1997,Päijät-Häme,39.787052079985195,37.80965968305915,41.577615930806765,2718.0,56.279999999999994,168.0,202245.0,2533.0,5720.72,3954.0,3077.0,205338.0,9.0,66.82149967370871,15.336052265045923,17.83076732022324,551.0
1997,Satakunta,40.160086648818925,38.3116743659688,41.925107888758454,1460.0,55.80625,169.56875,234752.0,1283.0,7790.22,2698.0,1751.0,236818.0,1.0,65.97391752316125,16.40782964132794,17.61217897288213,782.0
1997,South Karelia,40.82130647219162,38.87517760830482,42.70395160354927,1715.0,57.43333333333333,182.13333333333333,136033.0,1706.0,5388.5199999999995,2380.0,1996.0,137944.0,1.0,65.99836817839123,17.03968059502407,16.94236356782463,204.0
1997,South Ostrobothnia,39.39677500036782,37.55509227245754,41.214473755192316,842.0,62.02777777777778,184.91666666666666,202770.0,624.0,13812.98,2191.0,1003.0,203907.0,3.0,63.424201228991635,17.171193240055516,19.41942208948197,510.0
1997,South Savo,40.97658376906113,39.10917808304754,42.74001886592078,1456.0,60.76363636363636,201.5909090909091,158536.0,1356.0,12422.029999999999,1959.0,1653.0,160077.0,2.0,64.93662112608307,17.815165826446023,17.23014486778238,183.0
1997,Southwest Finland,39.637420478074795,37.75131178504135,41.37173758389719,7348.0,56.84074074074074,144.9925925925926,406575.0,7042.0,10623.85,10415.0,8451.0,439973.0,4.0,66.36041711650488,16.104507322040217,17.558545183454438,26352.0
1997,Uusimaa,37.11392063083365,35.46312134144814,38.67216321954843,41034.0,50.924,133.43200000000002,1156310.0,42736.0,7968.16,51810.0,47589.0,1316607.0,42.0,69.72841819920448,11.39468467052051,18.874855518769078,117519.0
1997,Åland,39.71714713295526,38.24803087586641,41.06155088216761,997.0,64.81875,121.69375,1205.0,323.0,1526.5,1797.0,1165.0,25392.0,0.0,64.88010396975424,16.350106332703213,18.725074826717076,23864.0
1998,Central Finland,39.00367788075827,37.42320881438297,40.61749161426378,2558.0,59.71818181818182,194.9181818181818,258944.0,2462.0,16345.16,4428.0,2903.0,261754.0,7.0,66.15665739587551,15.26901480015587,18.584146565095473,341.0
1998,Central Ostrobothnia,37.697362336963636,36.251009843979475,39.092136448897094,520.0,60.2625,174.9625,61461.0,404.0,5057.55,1170.0,549.0,68773.0,1.0,64.8988033094383,14.375951318104487,20.73678914690358,6907.0
1998,Kainuu,39.529325045820386,38.183843903327535,40.88356955022028,435.0,56.7125,219.4,87354.0,428.0,20247.61,858.0,564.0,87843.0,5.0,65.93782885375045,15.751603428844644,18.306397777853668,56.0
1998,Kanta-Häme,40.269617497604806,38.29348751470464,42.09888608608123,1691.0,55.7,145.66363636363636,162754.0,1636.0,5203.78,2481.0,1991.0,164914.0,2.0,64.98699746534558,16.900917447881927,18.117573401894322,522.0
1998,Kymenlaakso,41.04158274565761,39.181125593392416,42.77591306972533,2002.0,56.1,160.45,178450.0,2111.0,4518.42,2862.0,2423.0,182215.0,3.0,65.99312460554839,17.228958098949043,16.74961062481135,1651.0
1998,Lapland,38.44986905470208,37.32831774702894,39.58396365060235,1664.0,51.65714285714286,203.7761904761905,193600.0,1219.0,93002.81,4594.0,1909.0,196647.0,1528.0,66.77135018586604,13.988770232955497,19.198245587270588,300.0
1998,North Karelia,40.061608038511324,38.35148088163594,41.68919811029976,1572.0,57.56153846153846,206.43846153846152,176760.0,1535.0,18828.91,2256.0,1854.0,178441.0,2.0,65.26018067596573,16.50104068011275,18.206606665508488,144.0
1998,North Ostrobothnia,36.20102551710281,34.86255925843466,37.50161307839762,2523.0,61.086666666666666,190.84666666666666,365479.0,2339.0,36839.21,6130.0,2918.0,368302.0,42.0,65.61843324228487,12.492273460366764,21.88598106988287,442.0
1998,North Savo,39.68138172856784,37.97452366645623,41.335780730644316,1950.0,59.06842105263158,201.39473684210526,260696.0,1984.0,17385.11,2971.0,2273.0,262946.0,7.0,65.61099123013851,16.206867189460954,18.18791500916538,259.0
1998,Ostrobothnia,39.430323131039,37.61536897027096,41.141943979080246,2886.0,61.184615384615384,143.01538461538462,74222.0,2124.0,6545.98,5017.0,2939.0,161761.0,5.0,64.34867675150376,16.708517504219188,18.92033802956213,85410.0
1998,Pirkanmaa,39.66017833030165,37.69268734167327,41.49489292370186,5366.0,56.869565217391305,159.3304347826087,440951.0,5518.0,13007.46,8351.0,6394.0,448045.0,13.0,66.62962872032942,15.771813322322531,17.60247229630952,1563.0
1998,Päijät-Häme,40.0529088426084,38.14877578890894,41.832468419255726,2902.0,55.95,160.85999999999999,201650.0,2824.0,5720.72,4224.0,3361.0,205030.0,11.0,66.95180802809345,15.475302638638247,17.576364922206505,545.0
1998,Satakunta,40.508037782926394,38.62202518861759,42.25714455448905,1576.0,55.55,163.1625,233429.0,1439.0,7790.22,2864.0,1906.0,235662.0,1.0,66.0346313788392,16.62187030577692,17.325895562288363,793.0
1998,South Karelia,41.09258951602326,39.14638729797869,43.02730220492866,1904.0,57.266666666666666,173.61111111111111,135110.0,1915.0,5388.5199999999995,2601.0,2221.0,137238.0,1.0,66.07507614509102,17.268432212652474,16.587117999387925,212.0
1998,South Ostrobothnia,39.706450834010894,37.823135486732205,41.51902037598246,865.0,61.88333333333334,174.0111111111111,201742.0,679.0,13812.98,2211.0,1034.0,202935.0,3.0,63.62404267376255,17.316943849015694,19.080490304777392,511.0
1998,South Savo,41.360025200819024,39.50979618837612,43.124735863915575,1439.0,60.66363636363636,193.5909090909091,157180.0,1356.0,12422.029999999999,1959.0,1660.0,158725.0,2.0,64.96895133091824,18.149403055599308,16.89589667664199,187.0
1998,Southwest Finland,39.77626859270962,37.89674822254824,41.507162171312494,8285.0,56.648148148148145,137.63333333333333,408382.0,8295.0,10623.85,11592.0,9741.0,443050.0,9.0,66.51955603205056,16.107543392393637,17.377363728698796,26364.0
1998,Uusimaa,37.272555313564695,35.63156414364963,38.785930546458,43176.0,50.592,124.024,1169955.0,46926.0,7968.16,55540.0,51713.0,1334302.0,46.0,69.8829021465905,11.371573376941651,18.739457334246673,117375.0
1998,Åland,39.86400780487805,38.426559999999995,41.24436682926829,1050.0,63.8875,115.9625,1216.0,341.0,1526.5,1868.0,1233.0,25625.0,0.0,65.06471024390244,16.312241951219512,18.64995512195122,24068.0
1999,Central Finland,39.27841712894784,37.64418555851449,40.84343509877683,2696.0,59.877272727272725,190.74545454545452,259051.0,2714.0,16345.16,4658.0,3132.0,262106.0,7.0,66.2756934217454,15.392369880887887,18.328371345944007,334.0
1999,Central Ostrobothnia,38.108280049747606,36.67273392347648,39.433693759602015,504.0,60.0375,171.5625,61060.0,432.0,5057.55,1175.0,560.0,68345.0,1.0,64.97641378301266,14.665953617675033,20.347269002853174,6852.0
1999,Kainuu,40.0261803710477,38.67342626778464,41.33061776106185,515.0,56.55,216.3625,86343.0,533.0,20247.61,933.0,658.0,86943.0,7.0,66.02052034091301,16.121012617462014,17.85435515222617,60.0
1999,Kanta-Häme,40.490983715721285,38.57465524547491,42.28673406380531,1706.0,55.60909090909092,142.29999999999998,162944.0,1716.0,5203.78,2549.0,2074.0,165190.0,2.0,65.04496640232459,17.0052139960046,17.952181124765424,528.0
1999,Kymenlaakso,41.31303044356842,39.48426640606884,43.088015260432186,2112.0,56.21666666666667,158.13333333333333,177161.0,2324.0,4518.42,3024.0,2594.0,181122.0,4.0,65.95537483022493,17.468380980775386,16.606741864599556,1633.0
1999,Lapland,38.90780182349552,37.75950337531901,40.0508690417387,1731.0,51.95238095238095,196.99523809523808,191169.0,1380.0,93002.81,4582.0,2020.0,194352.0,1516.0,66.73836646908701,14.461942249115006,18.793345064625008,287.0
1999,North Karelia,40.33935950529795,38.7493788013857,41.94721617260406,1584.0,57.646153846153844,201.5,175457.0,1631.0,18828.91,2329.0,1935.0,177238.0,2.0,65.30921585664474,16.78757997720579,17.92744953113892,148.0
1999,North Ostrobothnia,36.39404586468809,35.07898449815724,37.73760893607011,2645.0,61.06666666666667,185.46666666666667,366698.0,2621.0,36839.21,6313.0,3125.0,369827.0,50.0,65.80325557625592,12.608073775035356,21.584946745370132,458.0
1999,North Savo,40.040039327755515,38.361084267750094,41.688461435463076,1954.0,59.00526315789473,198.43684210526317,259023.0,2113.0,17385.11,3052.0,2355.0,261393.0,7.0,65.66994525484616,16.49851028910491,17.851977290899143,250.0
1999,Ostrobothnia,39.66014110003472,37.88203578336557,41.396055274512726,2859.0,60.96923076923077,143.25384615384615,73962.0,2293.0,6545.08,5133.0,3055.0,161304.0,4.0,64.33622290829737,16.83692034915439,18.7939133561474,85045.0
1999,Pirkanmaa,39.795968687021144,37.87684375471648,41.6170103962286,5651.0,56.869565217391305,156.8521739130435,442898.0,6099.0,13007.46,8794.0,6899.0,450548.0,12.0,66.7277098111633,15.82228441808642,17.460640597672167,1539.0
1999,Päijät-Häme,40.344476661882865,38.430841851428795,42.121523689580094,3081.0,55.77,157.04000000000002,201201.0,3104.0,5720.72,4455.0,3631.0,204858.0,11.0,66.94238106395649,15.702017495045348,17.355647326440753,542.0
1999,Satakunta,40.801910063910725,38.93114591026883,42.55943312855149,1631.0,55.75625,163.31875,231865.0,1578.0,7790.22,2930.0,2013.0,234233.0,1.0,66.00199758360266,16.87913103619046,17.135473652303475,789.0
1999,South Karelia,41.435523896722216,39.502442043581766,43.26623548800586,2015.0,57.55555555555556,170.7111111111111,134159.0,2150.0,5388.5199999999995,2784.0,2436.0,136525.0,1.0,66.025605566746,17.53406848562534,16.408258560703167,215.0
1999,South Ostrobothnia,39.97101365333016,38.11263799368323,41.78084820942366,835.0,61.888888888888886,173.60555555555555,200763.0,732.0,13813.88,2208.0,1055.0,202002.0,3.0,63.74194859456837,17.496219344362927,18.793949564855794,504.0
1999,South Savo,41.74528773183165,39.88148397676281,43.508132380795,1481.0,60.66363636363636,191.21818181818182,155694.0,1446.0,12422.029999999999,2007.0,1736.0,157334.0,2.0,64.88824284642862,18.523959220511777,16.589011275375956,192.0
1999,Southwest Finland,39.93647288022229,38.063157008766844,41.65763968380086,8880.0,56.41481481481482,136.41851851851854,409908.0,9323.0,10623.85,12439.0,10707.0,445542.0,6.0,66.53500298512823,16.166862158898603,17.30864183399096,26305.0
1999,Uusimaa,37.40692175516595,35.76990590136664,38.877302811710976,44068.0,50.684,119.976,1183301.0,50859.0,7968.16,58764.0,55381.0,1351348.0,54.0,69.98636487418487,11.36747166532973,18.586623726826843,117134.0
1999,Åland,40.033922041546724,38.621870380455924,41.388827511086916,1093.0,62.93125,114.59375,1233.0,369.0,1526.5,1930.0,1301.0,25706.0,0.0,65.08959775927799,16.2497938224539,18.658885085194115,24104.0
2000,Central Finland,39.50669217007347,37.927860378363974,41.06083628335427,2833.0,60.459090909090904,182.79090909090908,259459.0,2891.0,16345.44,4829.0,3319.0,262710.0,7.0,66.37194016215598,15.557617144379734,18.074153629477372,353.0
2000,Central Ostrobothnia,38.46183947569506,37.04224710515488,39.840951037441954,547.0,59.85,168.2625,60761.0,470.0,5057.18,1205.0,605.0,68052.0,1.0,64.96365573385059,15.02397725268912,20.07169076588491,6820.0
2000,Kainuu,40.51096155640571,39.198204954744796,41.86335495007931,595.0,56.8625,210.1375,85085.0,593.0,20247.61,984.0,729.0,85736.0,4.0,65.8313998786974,16.688661705701225,17.459306475692827,54.0
2000,Kanta-Häme,40.6909773935768,38.87593023888886,42.449913191818865,1675.0,55.95454545454545,138.1818181818182,163006.0,1757.0,5203.72,2600.0,2113.0,165307.0,2.0,64.95436732866726,17.148420817025293,17.85908098265651,542.0
2000,Kymenlaakso,41.65632266310993,39.78939146382127,43.35207346893409,2285.0,55.63333333333333,154.53333333333333,175809.0,2518.0,4518.42,3246.0,2803.0,179940.0,4.0,65.87922585306212,17.709082471935087,16.47179170834723,1609.0
2000,Lapland,39.42035323933086,38.242284948479416,40.57831077134871,1715.0,52.400000000000006,192.7238095238095,188568.0,1366.0,93002.81,4443.0,2030.0,191768.0,1543.0,66.57261743356555,14.960929352133828,18.4365832672813,291.0
2000,North Karelia,40.672794247021635,39.09637941505332,42.2822370549473,1723.0,57.723076923076924,196.02307692307693,174268.0,1781.0,18828.91,2461.0,2100.0,176187.0,3.0,65.37147178849744,17.035114963079003,17.64036336392583,135.0
2000,North Ostrobothnia,36.60440211572058,35.24347263705624,37.90404412849969,2864.0,61.22,177.52333333333334,369266.0,2822.0,36839.01,6637.0,3388.0,372639.0,55.0,65.83614946369005,12.756578082272657,21.427381191984736,496.0
2000,North Savo,40.33893521389314,38.7210638617465,41.98072785675496,1865.0,59.284210526315796,195.85263157894735,257363.0,2028.0,17385.11,3012.0,2294.0,259639.0,6.0,65.58382022731561,16.78460362272232,17.66779374439125,242.0
2000,Ostrobothnia,39.89230368246639,38.13431507614402,41.5776247036775,2955.0,60.74615384615385,137.46153846153845,73954.0,2410.0,6546.64,5239.0,3203.0,161142.0,7.0,64.34879733402838,17.024257487185213,18.67436112248824,84771.0
2000,Pirkanmaa,39.9124073775862,38.033418630147864,41.71386617370991,6078.0,56.904347826086955,152.48260869565217,445138.0,6602.0,13007.86,9277.0,7454.0,453319.0,13.0,66.81384345240328,15.878031584822168,17.316075875928426,1566.0
2000,Päijät-Häme,40.622638986491765,38.77727561099399,42.38202008667135,3300.0,56.31,152.24,201048.0,3343.0,5720.780000000001,4717.0,3889.0,204912.0,11.0,66.7860754860623,15.986749433903336,17.211548859998437,510.0
2000,Satakunta,41.179121035047665,39.318834840412954,42.942756343278774,1639.0,56.0125,157.73125,230187.0,1608.0,7790.05,2978.0,2069.0,232569.0,1.0,65.80440213442033,17.229452764555894,16.928611293852576,773.0
2000,South Karelia,41.703666204447565,39.72354602748369,43.54304433634876,2255.0,58.08888888888888,164.05555555555554,133667.0,2425.0,5388.5199999999995,3057.0,2723.0,136299.0,1.0,65.91716373561069,17.84650364272665,16.240884379195737,206.0
2000,South Ostrobothnia,40.28708944741639,38.40662512576831,42.089466343902856,846.0,61.955555555555556,165.83333333333334,199525.0,742.0,13812.14,2214.0,1078.0,200766.0,5.0,63.69291762549436,17.716955062112113,18.574884193538747,494.0
2000,South Savo,42.16297072067744,40.33314565358033,43.8956500573288,1561.0,61.39090909090908,189.0727272727273,154355.0,1564.0,12422.029999999999,2111.0,1854.0,156117.0,2.0,64.74372169590754,18.984962560131184,16.308027953393932,196.0
2000,Southwest Finland,40.121588090440014,38.28163174928372,41.785345434944524,9392.0,56.38518518518518,131.37777777777777,410852.0,10022.0,10623.74,13135.0,11459.0,447103.0,8.0,66.59717246361576,16.210509211523966,17.198754649376095,26221.0
2000,Uusimaa,37.574129552491904,35.969916156756334,39.03043243959604,45148.0,50.656000000000006,115.536,1195577.0,53330.0,7968.16,60977.0,58027.0,1365763.0,61.0,70.04650689760962,11.431852671363918,18.52304924060763,116795.0
2000,Åland,40.26517302917442,38.88606067659838,41.61588687150839,1125.0,62.9125,111.78125,1238.0,369.0,1526.5,1983.0,1332.0,25776.0,0.0,65.01118870266914,16.398840006207326,18.597369646182496,24169.0
2001,Central Finland,39.72886741484364,38.143019038296636,41.211685902251354,3079.0,60.93636363636363,186.8181818181818,260020.0,3183.0,16345.44,5093.0,3604.0,263574.0,9.0,66.45255677722385,15.682422393711065,17.872748829550712,362.0
2001,Central Ostrobothnia,38.81051558274593,37.45421672503731,40.187722953702476,563.0,60.1375,163.65,60427.0,491.0,5056.43,1217.0,620.0,67671.0,1.0,64.94168107461098,15.271492958579008,19.765008644766592,6752.0
2001,Kainuu,41.08514621820893,39.737079422938095,42.42680805235689,621.0,57.4375,222.775,83827.0,610.0,20247.37,994.0,752.0,84497.0,4.0,65.70592565416523,17.25619134407139,17.06895037693646,56.0
2001,Kanta-Häme,40.905872792416126,39.120752345793875,42.635227691545474,1793.0,55.90909090909091,136.28181818181818,163077.0,1885.0,5203.72,2737.0,2242.0,165509.0,6.0,64.93019473261273,17.29594886078703,17.762752478717164,541.0
2001,Kymenlaakso,41.94623072975928,40.13488387658122,43.625670972491804,2599.0,56.48333333333334,153.91666666666666,174810.0,2872.0,4518.42,3586.0,3139.0,179292.0,4.0,65.73290832831358,17.898656939517657,16.38054068223903,1606.0
2001,Lapland,39.92807520814843,38.72516641308482,41.15209944634631,1783.0,53.061904761904756,193.74285714285713,186039.0,1438.0,93003.7,4428.0,2095.0,189288.0,1518.0,66.42125068678416,15.480071108575293,18.088995604581378,293.0
2001,North Karelia,41.035138202849616,39.38770490868231,42.615417346368396,1898.0,57.79230769230769,197.3,173211.0,1968.0,18828.91,2658.0,2273.0,175322.0,7.0,65.36321054973133,17.316348205017057,17.28222812881441,136.0
2001,North Ostrobothnia,36.771180920193395,35.497155780394586,38.07520643314445,3122.0,61.55333333333333,181.7133333333333,371486.0,3133.0,36838.54,6939.0,3686.0,375182.0,70.0,65.89476174230109,12.863768251142114,21.241143231818153,493.0
2001,North Savo,40.693993365910984,39.07654331487954,42.23582485386447,1941.0,59.800000000000004,194.11052631578946,256291.0,2134.0,17385.11,3108.0,2389.0,258664.0,6.0,65.54880308044413,16.99823206940278,17.445716064083133,233.0
2001,Ostrobothnia,40.09239435395769,38.40025573542557,41.7674620121164,3173.0,60.98461538461539,135.77692307692308,73981.0,2704.0,6546.64,5501.0,3463.0,161104.0,7.0,64.39438375211044,17.122799558049458,18.48494450789552,84412.0
2001,Pirkanmaa,40.05413648360595,38.248184639357106,41.79235994695077,6614.0,57.50869565217391,152.7695652173913,448031.0,7310.0,13007.86,9986.0,8115.0,456934.0,12.0,66.81176187370605,15.932099384156135,17.251724319048265,1581.0
2001,Päijät-Häme,40.92884903277402,39.093042897337995,42.66207703673361,3482.0,57.02,154.54000000000002,200977.0,3566.0,5720.780000000001,4920.0,4103.0,205071.0,11.0,66.68090173647175,16.242231227233496,17.07686069702688,517.0
2001,Satakunta,41.47281189069072,39.65779505159809,43.23427955055403,1758.0,56.70625,157.95,228780.0,1754.0,7790.05,3111.0,2200.0,231307.0,2.0,65.61552957757439,17.601262391540246,16.783739791705393,771.0
2001,South Karelia,41.96887067515661,39.98681267029472,43.863895682317256,2513.0,58.633333333333326,167.03333333333333,133271.0,2685.0,5332.32,3305.0,3000.0,136161.0,1.0,65.7978121488532,18.05949574400893,16.14402729122142,204.0
2001,South Ostrobothnia,40.57051377736815,38.68162282920672,42.420551595630116,899.0,62.5,167.99444444444444,198320.0,824.0,13812.24,2236.0,1139.0,199639.0,4.0,63.535748025185455,17.96792560571832,18.506587891143514,491.0
2001,South Savo,42.53088309308418,40.750702680380435,44.257721741150355,1639.0,61.872727272727275,188.74545454545452,153092.0,1672.0,12422.029999999999,2212.0,1961.0,154978.0,2.0,64.60576210817018,19.325349404431595,16.060670546787282,212.0
2001,Southwest Finland,40.31181300398626,38.51471734480617,41.97767136367582,10352.0,56.474074074074075,131.53333333333333,411735.0,11271.0,10623.74,14276.0,12690.0,449293.0,8.0,66.5874298063847,16.345734743252176,17.109139692806256,26279.0
2001,Uusimaa,37.73643794224101,36.14675630142495,39.185088022492025,48811.0,50.711999999999996,115.292,1205087.0,58620.0,7968.16,65590.0,63070.0,1380045.0,62.0,70.06505084979113,11.526308055172112,18.392348292990448,116276.0
2001,Åland,40.486388803445095,39.092306213472774,41.82875653645033,1201.0,62.675,112.225,1271.0,415.0,1526.5,2068.0,1407.0,26008.0,0.0,65.0889995386035,16.45482159335589,18.46133112888342,24322.0
2002,Central Finland,39.93572221653802,38.42610150479936,41.41711856121323,3233.0,61.51363636363636,183.25,260133.0,3366.0,16345.44,5250.0,3783.0,263889.0,9.0,66.34888835836279,15.892340719014438,17.712798184084974,381.0
2002,Central Ostrobothnia,39.07346104271301,37.783664459161145,40.360367127427885,554.0,59.875,162.05,60314.0,482.0,5056.41,1193.0,604.0,67497.0,1.0,64.92211357541817,15.477504185371199,19.591423322518036,6700.0
2002,Kainuu,41.539135330689895,40.08657833894366,42.93010889226973,710.0,57.4,219.05,82707.0,710.0,20247.37,1086.0,847.0,83477.0,4.0,65.56531020520623,17.613209626603734,16.73479880685698,56.0
2002,Kanta-Häme,41.14644635472553,39.4037640307199,42.82541383841915,1835.0,55.972727272727276,134.72727272727272,163384.0,1962.0,5203.72,2779.0,2295.0,165886.0,7.0,64.90033155299425,17.465139312539936,17.65753288402879,533.0
2002,Kymenlaakso,42.135787059053904,40.38119450583265,43.80353484208465,2804.0,56.51666666666667,151.56666666666666,173996.0,3123.0,4518.42,3818.0,3383.0,178735.0,4.0,65.61792038492742,18.064784737180744,16.234478977256835,1612.0
2002,Lapland,40.373619239843,39.15661396230635,41.52900248699255,1816.0,53.352380952380955,188.25714285714287,184501.0,1494.0,93003.7,4413.0,2124.0,187777.0,1499.0,66.22665076127535,16.030359948236473,17.7415791071324,283.0
2002,North Karelia,41.327057554122,39.74810199958677,42.91414059092266,2024.0,57.907692307692315,192.43076923076922,171977.0,2121.0,18828.91,2769.0,2394.0,174236.0,8.0,65.37548267866573,17.546385936316263,17.116588994237702,130.0
2002,North Ostrobothnia,37.00215040645016,35.69174952591866,38.309742603668,3243.0,61.65333333333333,180.23333333333332,373102.0,3373.0,36838.56,7156.0,3920.0,377045.0,72.0,65.88039942181967,13.034704876075802,21.084947420069227,498.0
2002,North Savo,40.977992689967714,39.356739275515274,42.52613957350384,1957.0,59.74210526315789,190.47368421052633,255281.0,2211.0,17385.11,3162.0,2441.0,257728.0,6.0,65.52965529550534,17.23806144462379,17.235216196920785,230.0
2002,Ostrobothnia,40.31079522887499,38.63111719293019,41.934874888293116,3308.0,60.69230769230769,133.63076923076923,73934.0,2900.0,6546.64,5732.0,3665.0,161136.0,7.0,64.26374677291233,17.298112774302453,18.437628462913317,84295.0
